# Highest 5000 probability pixels from Results/cumulative_reduced3Dmap-8_set_1.npz
# dec,ra,distance,weight
1.403348,5.399612,7.000000,2.34847607e+04
2.193623,4.319690,6.000000,2.34822757e+04
2.193623,4.319690,6.000000,2.34822757e+04
1.910633,4.614214,7.000000,2.34732278e+04
1.910633,4.614214,7.000000,2.34732278e+04
1.910633,4.614214,7.000000,2.34732278e+04
1.910633,4.614214,7.000000,2.34732278e+04
1.910633,4.614214,7.000000,2.34732278e+04
0.841069,0.490874,7.000000,2.34636417e+04
2.193623,6.086836,7.000000,2.34570411e+04
2.193623,6.086836,7.000000,2.34570411e+04
2.193623,6.086836,7.000000,2.34570411e+04
2.193623,6.086836,7.000000,2.34570411e+04
2.300524,3.436117,7.000000,2.34324397e+04
2.094395,6.185011,7.000000,2.34007716e+04
0.622368,0.916298,7.000000,2.33869074e+04
2.625576,4.869469,7.000000,2.33729546e+04
2.625576,4.869469,7.000000,2.33729546e+04
1.141021,0.785398,7.000000,2.33588228e+04
0.841069,3.043418,7.000000,2.33451446e+04
2.300524,3.828816,7.000000,2.33105676e+04
2.300524,4.025166,7.000000,2.33032129e+04
2.300524,4.025166,7.000000,2.33032129e+04
2.300524,4.025166,7.000000,2.33032129e+04
2.094395,0.098175,7.000000,2.32844245e+04
0.841069,5.988661,7.000000,2.32640767e+04
0.841069,5.988661,7.000000,2.32640767e+04
2.000572,0.785398,7.000000,2.32586018e+04
2.000572,0.785398,7.000000,2.32586018e+04
2.000572,0.785398,7.000000,2.32586018e+04
2.000572,0.785398,7.000000,2.32586018e+04
2.411019,5.722187,6.000000,2.32515560e+04
2.411019,5.722187,6.000000,2.32515560e+04
2.411019,5.722187,6.000000,2.32515560e+04
3.039486,2.356194,7.000000,2.32498214e+04
0.307395,0.261799,6.000000,2.32424619e+04
0.307395,0.261799,6.000000,2.32424619e+04
1.318116,0.589049,7.000000,2.31720012e+04
1.318116,0.589049,7.000000,2.31720012e+04
2.519224,2.487094,6.000000,2.31668118e+04
2.519224,2.487094,6.000000,2.31668118e+04
2.519224,2.487094,6.000000,2.31668118e+04
0.411138,3.730641,7.000000,2.31471952e+04
0.411138,3.730641,7.000000,2.31471952e+04
0.411138,3.730641,7.000000,2.31471952e+04
0.411138,3.730641,7.000000,2.31471952e+04
0.947970,0.981748,7.000000,2.31196511e+04
2.625576,4.555309,7.000000,2.30809058e+04
2.625576,4.555309,7.000000,2.30809058e+04
2.519224,5.366887,7.000000,2.30713169e+04
2.519224,5.366887,7.000000,2.30713169e+04
0.841069,1.276272,6.000000,2.30710430e+04
0.947970,0.000000,7.000000,2.30653398e+04
2.411019,4.375790,6.000000,2.30642731e+04
0.307395,0.785398,7.000000,2.30536214e+04
0.307395,0.785398,7.000000,2.30536214e+04
0.307395,0.785398,7.000000,2.30536214e+04
2.519224,1.439897,7.000000,2.30264344e+04
2.519224,1.439897,7.000000,2.30264344e+04
2.730455,2.159845,6.000000,2.29928661e+04
2.730455,2.159845,6.000000,2.29928661e+04
2.730455,2.159845,6.000000,2.29928661e+04
2.730455,2.159845,6.000000,2.29928661e+04
2.730455,2.159845,6.000000,2.29928661e+04
2.730455,2.159845,6.000000,2.29928661e+04
2.730455,2.159845,6.000000,2.29928661e+04
1.654226,5.301438,7.000000,2.29543627e+04
1.654226,5.301438,7.000000,2.29543627e+04
1.654226,5.301438,7.000000,2.29543627e+04
1.654226,5.301438,7.000000,2.29543627e+04
1.654226,5.301438,7.000000,2.29543627e+04
2.834198,4.450590,7.000000,2.29376687e+04
2.834198,4.450590,7.000000,2.29376687e+04
2.834198,4.450590,7.000000,2.29376687e+04
2.834198,4.450590,7.000000,2.29376687e+04
2.834198,4.450590,7.000000,2.29376687e+04
0.411138,3.337942,7.000000,2.29065817e+04
0.411138,3.337942,7.000000,2.29065817e+04
0.411138,3.337942,7.000000,2.29065817e+04
1.141021,0.000000,7.000000,2.29010060e+04
1.141021,0.000000,7.000000,2.29010060e+04
1.823477,5.301438,7.000000,2.29007171e+04
1.823477,5.301438,7.000000,2.29007171e+04
1.823477,5.301438,7.000000,2.29007171e+04
0.947970,5.890486,7.000000,2.28924507e+04
0.947970,5.890486,7.000000,2.28924507e+04
0.947970,5.890486,7.000000,2.28924507e+04
0.947970,5.890486,7.000000,2.28924507e+04
2.519224,3.534292,7.000000,2.28901610e+04
2.519224,3.534292,7.000000,2.28901610e+04
2.519224,3.534292,7.000000,2.28901610e+04
2.519224,3.534292,7.000000,2.28901610e+04
2.519224,3.534292,7.000000,2.28901610e+04
0.730574,0.336599,6.000000,2.28759669e+04
0.622368,3.272492,7.000000,2.28698077e+04
2.193623,3.730641,7.000000,2.28636553e+04
2.193623,3.730641,7.000000,2.28636553e+04
2.193623,3.730641,7.000000,2.28636553e+04
2.193623,3.730641,7.000000,2.28636553e+04
2.625576,2.042035,6.000000,2.28513673e+04
2.625576,2.042035,6.000000,2.28513673e+04
2.625576,2.042035,6.000000,2.28513673e+04
2.625576,2.042035,6.000000,2.28513673e+04
0.947970,3.926991,7.000000,2.28492031e+04
0.947970,3.926991,7.000000,2.28492031e+04
2.519224,4.057891,7.000000,2.28377504e+04
2.519224,4.057891,7.000000,2.28377504e+04
2.519224,4.057891,7.000000,2.28377504e+04
2.519224,4.057891,7.000000,2.28377504e+04
1.141021,3.730641,7.000000,2.28152182e+04
1.487366,0.589049,7.000000,2.28123109e+04
1.487366,0.589049,7.000000,2.28123109e+04
1.487366,0.589049,7.000000,2.28123109e+04
1.487366,0.589049,7.000000,2.28123109e+04
0.411138,1.374447,7.000000,2.28096340e+04
0.411138,1.374447,7.000000,2.28096340e+04
2.625576,2.984513,6.000000,2.28033141e+04
0.730574,0.560999,6.000000,2.28030260e+04
0.730574,0.560999,6.000000,2.28030260e+04
0.730574,0.560999,6.000000,2.28030260e+04
2.625576,0.157080,7.000000,2.27941584e+04
2.625576,0.157080,7.000000,2.27941584e+04
2.625576,0.157080,7.000000,2.27941584e+04
1.318116,6.086836,7.000000,2.27698116e+04
1.318116,6.086836,7.000000,2.27698116e+04
1.318116,6.086836,7.000000,2.27698116e+04
1.047198,3.828816,7.000000,2.27584709e+04
0.841069,4.221515,7.000000,2.27209019e+04
0.841069,4.221515,7.000000,2.27209019e+04
0.516016,2.984513,7.000000,2.27195380e+04
0.516016,2.984513,7.000000,2.27195380e+04
0.516016,2.984513,7.000000,2.27195380e+04
0.730574,1.458597,7.000000,2.27005685e+04
0.730574,1.458597,7.000000,2.27005685e+04
0.841069,3.632467,7.000000,2.26894315e+04
2.193623,0.000000,7.000000,2.26802567e+04
2.193623,0.000000,7.000000,2.26802567e+04
2.193623,0.000000,7.000000,2.26802567e+04
2.193623,0.000000,7.000000,2.26802567e+04
